* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: Aug 1, 2023 6:35:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = DUO R B = CorrectV2
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
254.024506 80.784 -124.6663
254.360962 80.783 -124.7100
254.697418 80.782 -124.7610
255.033875 80.781 -124.8195
255.370331 80.780 -124.8862
255.706787 80.779 -124.9620
256.043243 80.775 -125.0444
256.379700 80.769 -125.1261
256.716156 80.761 -125.1956
257.052612 80.751 -125.2430
257.389069 80.744 -125.2665
257.725525 80.740 -125.2759
258.061981 80.740 -125.2897
258.398438 80.744 -125.3257
258.734894 80.748 -125.3925
259.071350 80.750 -125.4828
259.407806 80.747 -125.5785
259.744263 80.740 -125.6595
260.080719 80.731 -125.7147
260.417175 80.725 -125.7470
260.753632 80.721 -125.7704
261.090088 80.720 -125.8002
261.426544 80.720 -125.8442
261.763000 80.719 -125.8992
262.099457 80.715 -125.9546
262.435913 80.711 -126.0010
262.772369 80.708 -126.0370
263.108826 80.706 -126.0701
263.445282 80.705 -126.1108
263.781738 80.705 -126.1657
264.118195 80.704 -126.2324
264.454651 80.700 -126.3010
264.791107 80.694 -126.3603
265.127563 80.688 -126.4045
265.464020 80.683 -126.4366
265.800476 80.681 -126.4663
266.136932 80.680 -126.5039
266.473389 80.680 -126.5549
266.809845 80.679 -126.6170
267.146301 80.676 -126.6825
267.482758 80.672 -126.7429
267.819214 80.667 -126.7932
268.155670 80.663 -126.8342
268.492126 80.660 -126.8713
268.828583 80.658 -126.9108
269.165039 80.658 -126.9570
269.501495 80.656 -127.0100
269.837952 80.655 -127.0670
270.174408 80.652 -127.1234
270.510864 80.648 -127.1762
270.847321 80.645 -127.2246
271.183777 80.642 -127.2701
271.520233 80.639 -127.3156
271.856689 80.636 -127.3623
272.193146 80.634 -127.4099
272.529602 80.630 -127.4561
272.866058 80.627 -127.4986
273.202515 80.624 -127.5375
273.538971 80.622 -127.5757
273.875427 80.621 -127.6185
274.211884 80.620 -127.6708
274.548340 80.619 -127.7334
274.884796 80.616 -127.8019
275.221252 80.611 -127.8677
275.557709 80.605 -127.9220
275.894165 80.598 -127.9598
276.230621 80.593 -127.9833
276.567078 80.590 -128.0008
276.903534 80.590 -128.0238
277.239990 80.592 -128.0614
277.576447 80.593 -128.1163
277.912903 80.593 -128.1844
278.249359 80.591 -128.2570
278.585815 80.586 -128.3243
278.922272 80.580 -128.3804
279.258728 80.575 -128.4235
279.595184 80.569 -128.4561
279.931641 80.566 -128.4828
280.268097 80.564 -128.5085
280.604553 80.563 -128.5374
280.941010 80.563 -128.5729
281.277466 80.564 -128.6180
281.613922 80.565 -128.6741
281.950378 80.564 -128.7400
282.286835 80.562 -128.8105
282.623291 80.557 -128.8770
282.959747 80.551 -128.9305
283.296204 80.544 -128.9655
283.632660 80.539 -128.9839
283.969116 80.537 -128.9949
284.305573 80.537 -129.0120
284.642029 80.540 -129.0457
284.978485 80.541 -129.0983
